title,Amount collected,target amount,Number of investors,returned goods,caption,Number of photographs,Per capita investment
1.2771807353153878e-08,0.0012714569587318758,0.9999991914518088,4.342770324143382e-08,1.3282605946037865e-09,-1.0570454213237397e-06,-8.009903547418787e-10,-2.2176847054844688e-05
5.409856025476973e-07,0.9999959435822274,-0.0012713962669763127,4.504086024332556e-05,1.6132512862896243e-08,6.17313914681111e-05,4.7756853681513066e-08,0.0025476520338223864
1.4660891527309353e-06,-0.002547591903062918,2.5415631176928597e-05,-0.000235928260182777,-2.487435706562149e-07,-0.000308840349933037,-1.7940198360319626e-06,0.9999966790342888
0.0006664728733788251,-6.253857352593188e-05,1.143379729738831e-06,0.00047425684502240334,-2.8580958247262092e-05,0.9999978554582116,0.0018761368120095592,0.0003087956334894256
0.0037992666036067747,-4.561369049524085e-05,1.924529157613158e-08,0.9999907441098337,-0.0009208820947597581,-0.0004736666416298894,-0.0017167614567794407,0.00023565548710035103
0.9995537311346095,-3.2339932231139364e-07,-1.3000394592961635e-08,-0.003740272376156057,0.01508676643942502,-0.0007118119888361302,0.02549964182255744,-2.5190394261532295e-06
-0.025774282965350902,-6.118489860963694e-09,-8.935293255328416e-10,0.0018301382291110169,0.018669692397225702,-0.0018583410501992025,0.9994900330084097,1.6933769947492537e-06
-0.014599530720048083,-5.558283462910539e-08,-1.0385090237220927e-09,0.0009434197882538659,0.9997114499811581,7.359946213565224e-05,-0.019051903351442627,4.810664112969479e-07
