title,Amount collected,target amount,Number of investors,returned goods,caption,Number of photographs,Per capita investment
1.0,0.12367560435891106,0.09370208933179712,0.11213006344151157,0.24166193867473423,0.05588079038751545,0.1154109000894271,0.01744878221819836
0.12367560435891106,1.0,0.04203646869154663,0.7031589600110584,0.061774614312378774,0.19706229174644085,0.04092812554842065,0.09608178052784247
0.09370208933179712,0.04203646869154663,1.0,0.022417753969285838,0.15123446873852395,-0.11460496305701862,-0.023301488662367982,-0.028089857474469404
0.11213006344151157,0.7031589600110584,0.022417753969285838,1.0,-0.05631258836456252,0.14404995529450873,-0.014003422696300944,-0.02745392046844996
0.24166193867473423,0.061774614312378774,0.15123446873852395,-0.05631258836456252,1.0,-0.03390946365875677,0.06819588576421547,-0.020978613091631973
0.05588079038751545,0.19706229174644085,-0.11460496305701862,0.14404995529450873,-0.03390946365875677,1.0,0.48810762376540234,-0.003260032612141266
0.1154109000894271,0.04092812554842065,-0.023301488662367982,-0.014003422696300944,0.06819588576421547,0.48810762376540234,1.0,-0.0360406925660588
0.01744878221819836,0.09608178052784247,-0.028089857474469404,-0.02745392046844996,-0.020978613091631973,-0.003260032612141266,-0.0360406925660588,1.0
